"totalPaticipant","winner","lost","totalOrder","totalOrderReject","valueEarning","WB","WB_after","Ham","Ham_after","Onion","Onion_after","Pickle","Pickle_after","Tuna","Tuna_after","Spread","Spread_after"
"0","0","0","0","0","0.0","150000.0","0.0","150000.0","150000.0","0.0","0.0","0.0","0.0","0.0","0.0","150000.0","150000.0"
"5","5","0","500","0","400.0","150000.0","0.0","150000.0","125000.0","0.0","0.0","0.0","0.0","0.0","0.0","150000.0","147000.0"
"5","5","0","500","0","400.0","108000.0","0.0","125000.0","100000.0","0.0","0.0","0.0","0.0","0.0","0.0","147000.0","144000.0"
"5","5","0","500","0","400.0","66000.0","0.0","100000.0","75000.0","0.0","0.0","0.0","0.0","0.0","0.0","144000.0","141000.0"
"5","3","2","500","215","228.0","24000.0","0.0","75000.0","60750.0","0.0","0.0","0.0","0.0","0.0","0.0","141000.0","139290.0"
"5","0","5","500","500","0.0","60.0","0.0","60750.0","60750.0","0.0","0.0","0.0","0.0","0.0","0.0","139290.0","139290.0"
"5","0","5","500","500","0.0","60.0","0.0","60750.0","60750.0","0.0","0.0","0.0","0.0","0.0","0.0","139290.0","139290.0"
"5","5","0","550","0","440.0","252060.0","0.0","60750.0","33250.0","0.0","0.0","0.0","0.0","0.0","0.0","139290.0","135990.0"
"5","5","0","550","0","440.0","205860.0","0.0","33250.0","5750.0","0.0","0.0","0.0","0.0","0.0","0.0","135990.0","132690.0"
"5","2","3","550","435","92.0","159660.0","0.0","5750.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","132690.0","132000.0"
"5","0","5","550","550","0.0","150000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","132000.0","132000.0"
"5","0","5","550","550","0.0","150000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","132000.0","132000.0"
"5","0","5","550","550","0.0","150000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","132000.0","132000.0"
"5","0","5","550","550","0.0","150000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","132000.0","132000.0"
"5","5","0","600","0","480.0","473400.0","0.0","192500.0","162500.0","0.0","0.0","0.0","0.0","0.0","0.0","132000.0","128400.0"
"5","5","0","600","0","480.0","372600.0","0.0","162500.0","132500.0","0.0","0.0","0.0","0.0","0.0","0.0","128400.0","124800.0"
"5","5","0","600","0","480.0","271800.0","0.0","132500.0","102500.0","0.0","0.0","0.0","0.0","0.0","0.0","124800.0","121200.0"
"5","5","0","600","0","480.0","181080.0","0.0","102500.0","72500.0","0.0","0.0","0.0","0.0","0.0","0.0","121200.0","117600.0"
"5","5","0","600","0","480.0","130680.0","0.0","72500.0","42500.0","0.0","0.0","0.0","0.0","0.0","0.0","117600.0","114000.0"
"5","5","0","600","0","480.0","80280.0","0.0","42500.0","12500.0","0.0","0.0","0.0","0.0","0.0","0.0","114000.0","110400.0"
"5","3","2","600","350","200.0","29880.0","0.0","12500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","110400.0","108900.0"
"5","5","0","650","0","520.0","361680.0","0.0","210000.0","177500.0","0.0","0.0","0.0","0.0","0.0","0.0","108900.0","105000.0"
"5","5","0","650","0","520.0","307080.0","0.0","177500.0","145000.0","0.0","0.0","0.0","0.0","0.0","0.0","105000.0","101100.0"
"5","5","0","650","0","520.0","252480.0","0.0","145000.0","112500.0","0.0","0.0","0.0","0.0","0.0","0.0","101100.0","97200.0"
"5","5","0","650","0","520.0","197880.0","0.0","112500.0","80000.0","0.0","0.0","0.0","0.0","0.0","0.0","97200.0","93300.0"
"5","5","0","650","0","520.0","143280.0","0.0","80000.0","47500.0","0.0","0.0","0.0","0.0","0.0","0.0","93300.0","89400.0"
"5","5","0","650","0","520.0","88680.0","0.0","47500.0","15000.0","0.0","0.0","0.0","0.0","0.0","0.0","89400.0","85500.0"
"5","3","2","650","350","240.0","34080.0","0.0","15000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","85500.0","83700.0"
"5","5","0","700","0","560.0","391080.0","0.0","227500.0","192500.0","0.0","0.0","0.0","0.0","0.0","0.0","83700.0","79500.0"
"5","5","0","700","0","560.0","332280.0","0.0","192500.0","157500.0","0.0","0.0","0.0","0.0","0.0","0.0","79500.0","75300.0"
"5","5","0","700","0","560.0","273480.0","0.0","157500.0","122500.0","0.0","0.0","0.0","0.0","0.0","0.0","75300.0","71100.0"
